s,a,r,sp,episode_index
300114,1,0,300120,35
300120,9,0,300120,35
300120,6,0,230104,35
230104,9,0,230104,35
230104,2,0,230103,35
230103,9,0,230103,35
230103,7,0,230103,35
230103,2,0,230102,35
230102,1,0,230202,35
230202,5,0,230202,35
230202,2,0,230201,35
230201,2,0,230201,35
230201,7,0,230201,35
230201,9,0,230201,35
230201,4,0,230301,35
230301,3,0,230201,35
230201,8,0,230201,35
230201,9,0,230201,35
230201,1,0,230101,35
230101,5,0,150211,35
150211,6,0,150211,35
150211,2,0,150210,35
150210,6,0,150210,35
150210,5,0,150210,35
150210,9,0,150210,35
150210,3,0,150110,35
150110,9,0,150110,35
150110,2,0,150104,35
150104,8,0,150104,35
150104,9,0,150104,35
150104,5,0,150104,35
150104,9,0,150104,35
150104,5,0,150104,35
150104,9,0,150104,35
150104,8,0,150104,35
150104,4,0,150204,35
150204,1,0,150210,35
150210,1,0,150110,35
150110,6,0,150110,35
150110,3,0,150110,35
150110,9,0,150110,35
150110,9,0,150110,35
150110,2,0,150104,35
150104,2,0,150204,35
150204,5,0,150204,35
150204,2,0,150203,35
150203,7,0,150203,35
150203,1,0,150204,35
150204,2,0,150203,35
150203,7,0,150203,35
150203,5,0,150203,35
150203,1,0,150204,35
150204,8,0,150204,35
150204,8,0,150204,35
150204,2,0,150203,35
150203,2,0,150202,35
150202,1,0,150203,35
150203,3,0,150103,35
150103,7,0,150103,35
150103,6,0,150103,35
150103,9,0,150103,35
150103,7,0,150103,35
150103,6,0,150103,35
150103,2,0,150102,35
150102,8,0,150102,35
150102,5,0,150102,35
150102,2,0,150101,35
150101,1,0,150102,35
150102,5,0,150102,35
150102,8,0,150102,35
150102,9,0,150102,35
150102,3,0,150102,35
150102,8,0,150102,35
150102,8,0,150102,35
150102,3,0,150102,35
150102,1,0,150103,35
150103,3,0,150103,35
150103,3,0,150103,35
150103,2,0,150102,35
150102,2,0,150101,35
150101,3,0,150101,35
150101,7,0,272011,35
272011,8,0,272011,35
272011,4,0,272011,35
272011,4,0,272011,35
272011,8,0,272011,35
272011,7,0,272011,35
272011,7,0,272011,35
272011,9,0,272011,35
272011,5,0,272011,35
272011,3,0,272010,35
272010,5,0,272010,35
272010,5,0,272010,35
272010,8,0,272010,35
272010,2,0,272004,35
272004,2,0,272010,35
272010,1,0,272011,35
272011,2,0,272010,35
272010,2,0,272004,35
272004,1,0,272010,35
272010,8,0,272010,35
272010,6,0,272010,35
272010,2,0,272004,35
272004,6,0,272004,35
272004,5,0,272004,35
272004,7,0,272004,35
272004,7,0,272004,35
272004,7,0,272004,35
272004,7,0,272004,35
272004,2,0,272003,35
272003,1,0,272004,35
272004,2,0,272003,35
272003,2,0,272004,35
272004,8,0,272004,35
272004,6,0,272004,35
272004,9,0,272004,35
272004,2,0,272003,35
272003,6,0,272003,35
272003,6,0,272003,35
272003,9,0,272003,35
272003,6,0,272003,35
272003,3,0,272004,35
272004,5,0,272004,35
272004,5,0,272004,35
272004,5,0,272004,35
272004,9,0,272004,35
272004,8,0,272004,35
272004,4,0,272004,35
272004,6,0,272004,35
272004,3,0,272003,35
272003,9,0,272003,35
272003,6,0,272003,35
272003,9,0,272003,35
272003,1,0,271403,35
271403,8,0,271403,35
271403,7,0,271403,35
271403,9,0,271403,35
271403,1,0,271404,35
271404,1,0,271403,35
271403,9,0,271403,35
271403,5,0,271403,35
271403,1,0,271404,35
271404,4,0,272004,35
272004,1,0,272010,35
272010,5,0,272010,35
272010,4,0,272010,35
272010,7,0,272010,35
272010,5,0,272010,35
272010,1,0,272011,35
272011,7,0,272011,35
272011,5,0,272011,35
272011,9,0,272011,35
272011,6,0,272011,35
272011,3,0,271411,35
271411,1,0,271412,35
301203,2,0,301202,36
301202,7,0,301202,36
301202,4,0,301302,36
301302,6,0,301302,36
301302,9,0,301302,36
301302,1,0,301303,36
301303,3,0,301203,36
301203,4,0,301303,36
301303,1,0,301304,36
301304,8,0,301304,36
301304,9,0,301304,36
301304,2,0,301303,36
301303,1,0,301304,36
301304,2,0,301303,36
301303,8,0,301303,36
301303,7,0,301303,36
301303,8,0,301303,36
301303,9,0,301303,36
301303,8,0,301303,36
301303,9,0,301303,36
301303,7,0,301303,36
301303,9,0,301303,36
301303,5,0,301303,36
301303,6,0,301303,36
301303,9,0,301303,36
301303,4,0,301403,36
301403,2,0,301402,36
301402,1,0,301403,36
301403,3,0,301303,36
301303,1,0,301304,36
301304,8,0,301304,36
301304,8,0,301304,36
301304,5,0,301304,36
301304,4,0,301404,36
301404,7,0,301404,36
301404,8,0,301404,36
301404,2,0,301403,36
301403,7,0,301403,36
301403,1,0,301404,36
301404,9,0,301404,36
301404,8,0,301404,36
301404,2,0,301403,36
301403,8,0,301403,36
301403,3,0,301303,36
301303,5,0,301303,36
301303,5,0,301303,36
301303,4,0,301403,36
301403,8,0,301403,36
301403,7,0,301403,36
301403,2,0,301402,36
301402,6,0,301402,36
301402,2,0,301401,36
301401,4,0,302001,36
302001,5,0,151212,36
151212,8,0,151212,36
151212,2,0,151211,36
151211,1,0,151212,36
151212,8,0,151212,36
151212,6,0,151212,36
151212,8,0,151212,36
151212,5,0,151212,36
151212,9,0,151212,36
151212,1,0,151211,36
151211,4,0,151311,36
151311,7,0,151311,36
151311,6,0,151311,36
151311,7,0,151311,36
151311,5,0,151311,36
151311,2,0,151310,36
151310,1,0,151311,36
151311,3,0,151211,36
151211,6,0,151211,36
151211,9,0,151211,36
151211,4,0,151311,36
151311,1,0,151312,36
151312,6,0,151312,36
151312,5,0,151312,36
151312,4,0,151412,36
151412,4,0,152012,36
152012,9,0,152012,36
152012,7,0,152012,36
152012,9,0,152012,36
152012,1,0,152013,36
152013,7,0,152013,36
152013,6,0,152013,36
152013,2,0,152014,36
152014,8,0,152014,36
152014,3,0,151414,36
151414,7,0,151414,36
151414,5,0,151414,36
151414,6,0,151414,36
151414,9,0,151414,36
151414,9,0,151414,36
151414,6,0,151414,36
151414,1,0,151420,36
151420,4,0,152020,36
152020,1,0,152020,36
152020,6,0,231303,36
231303,7,0,231303,36
231303,1,0,231304,36
231304,8,0,231304,36
231304,5,0,231304,36
231304,6,0,231304,36
231304,1,0,231310,36
231310,8,0,231310,36
231310,2,0,231304,36
231304,1,0,231310,36
231310,6,0,231310,36
231310,2,0,231304,36
231304,9,0,231304,36
231304,3,0,231204,36
231204,9,0,231204,36
231204,3,0,231104,36
231104,3,0,231004,36
231004,4,0,231010,36
231010,2,0,231004,36
231004,2,0,231003,36
231003,8,0,231003,36
231003,2,0,231004,36
231004,3,0,230404,36
230404,3,0,231004,36
231004,3,0,230404,36
230404,3,0,230304,36
230304,3,0,230204,36
230204,2,0,230203,36
230203,9,0,230203,36
230203,9,0,230203,36
230203,4,0,230303,36
230303,4,0,230403,36
230403,5,0,230403,36
230403,6,0,230403,36
230403,2,0,231003,36
231003,9,0,231003,36
231003,2,0,231004,36
231004,9,0,231004,36
231004,8,0,231004,36
231004,9,0,231004,36
231004,5,0,231004,36
231004,5,0,231004,36
231004,2,0,230404,36
230404,7,0,230404,36
230404,9,0,230404,36
230404,5,0,230404,36
230404,3,0,230410,36
230410,2,0,230404,36
230404,5,0,230404,36
230404,6,0,230404,36
230404,5,0,230404,36
230404,1,0,230410,36
230410,7,0,230410,36
230410,9,0,230410,36
230410,1,0,230411,36
230411,5,0,230411,36
230411,1,0,230311,36
230311,5,0,230311,36
230311,6,0,230311,36
230311,8,0,230311,36
230311,3,0,230310,36
230310,3,0,230210,36
230210,6,0,230210,36
230210,6,0,230210,36
230210,1,0,230211,36
230211,2,0,230212,36
230212,6,0,230212,36
230212,8,0,230212,36
230212,6,0,230212,36
230212,2,0,230211,36
230211,5,0,230211,36
230211,6,0,230211,36
230211,1,0,230212,36
230212,6,0,230212,36
230212,8,0,230212,36
230212,8,0,230212,36
230212,9,0,230212,36
230212,5,0,230212,36
230212,4,0,230312,36
230312,5,0,230312,36
230312,7,0,230312,36
230312,5,0,230312,36
230312,3,0,230212,36
230212,2,0,230211,36
230211,5,0,230211,36
230211,6,0,230211,36
230211,5,0,230211,36
230211,8,0,230211,36
230211,2,0,230111,36
230111,6,0,230111,36
230111,6,0,230111,36
230111,6,0,230111,36
230111,1,0,230112,36
230112,3,0,230112,36
230112,7,0,230112,36
230112,5,0,230112,36
230112,9,0,230112,36
230112,5,0,230112,36
230112,5,0,230112,36
230112,4,0,230212,36
230212,5,0,230212,36
230212,3,0,230211,36
230211,5,0,230211,36
230211,9,0,230211,36
230211,6,0,230211,36
230211,3,0,230111,36
230111,5,0,230111,36
230111,9,0,230111,36
230111,4,0,230110,36
230110,1,0,230111,36
230111,7,0,230111,36
230111,4,0,230211,36
230211,4,0,230311,36
230311,3,0,230211,36
230211,4,0,230111,36
230111,5,0,230111,36
230111,1,0,230211,36
230211,5,0,230211,36
230211,5,0,230211,36
230211,1,0,230212,36
230212,7,0,230212,36
230212,6,0,230212,36
230212,5,0,230212,36
230212,7,0,230212,36
230212,2,0,230213,36
230213,7,0,230213,36
230213,6,0,230213,36
230213,3,0,230113,36
230113,3,0,230113,36
230113,5,0,230113,36
230113,7,0,230113,36
230113,7,0,230113,36
230113,6,0,230113,36
230113,5,0,230113,36
230113,2,0,230114,36
230114,8,0,230114,36
230114,3,0,230114,36
230114,8,0,230114,36
230114,6,0,230114,36
230114,3,0,230114,36
230114,3,0,230114,36
230114,3,0,230114,36
230114,4,0,230214,36
230214,6,0,230214,36
230214,3,0,230220,36
230220,4,0,230320,36
230320,4,0,230420,36
230420,9,0,230420,36
230420,7,0,230420,36
230420,8,0,230420,36
230420,9,0,230420,36
230420,5,0,230420,36
230420,4,0,231020,36
231020,8,0,231020,36
231020,4,0,231120,36
231120,5,0,231120,36
231120,4,0,231220,36
231220,2,0,231120,36
231120,5,0,231120,36
231120,3,0,231114,36
231114,8,0,231114,36
231114,2,0,231113,36
231113,9,0,231113,36
231113,9,0,231113,36
231113,9,0,231113,36
231113,1,0,231013,36
231013,6,0,231013,36
231013,9,0,231013,36
231013,7,0,231013,36
231013,2,0,230413,36
230413,2,0,230412,36
230412,8,0,230412,36
230412,9,0,230412,36
230412,1,0,230413,36
230413,4,5,230313,36
230313,5,0,230313,36
230313,5,0,230313,36
230313,2,0,230314,36
230314,8,0,230314,36
230314,1,0,230214,36
230214,3,0,230114,36
230114,4,0,230113,36
230113,4,0,230213,36
230213,3,0,230113,36
230113,9,0,230113,36
230113,7,0,230113,36
230113,7,0,230113,36
230113,1,0,230213,36
230213,2,0,230212,36
230212,7,0,230212,36
230212,4,0,230312,36
230312,2,5,230313,36
230313,2,0,230312,36
230312,5,0,230312,36
230312,6,0,230312,36
230312,8,0,230312,36
230312,3,0,230212,36
230212,2,0,230211,36
230211,7,0,230211,36
230211,2,0,230210,36
230210,1,0,230204,36
230204,2,0,230304,36
230304,2,0,230303,36
230303,9,0,230303,36
230303,3,0,230203,36
230203,4,0,230303,36
230303,2,0,230203,36
230203,3,0,230202,36
230202,2,0,230201,36
230201,1,0,230202,36
230202,2,0,230102,36
230102,5,0,230102,36
230102,8,0,230102,36
230102,7,0,230102,36
230102,6,0,230102,36
230102,1,0,230101,36
230101,7,0,292013,36
292013,6,0,292013,36
292013,3,0,291413,36
291413,7,0,291413,36
291413,2,0,292013,36
292013,8,0,292013,36
292013,6,0,292013,36
292013,7,0,292013,36
292013,2,0,292012,36
292012,5,0,292012,36
292012,6,0,292012,36
292012,9,0,292012,36
292012,7,0,292012,36
292012,6,0,292012,36
292012,2,0,292011,36
292011,2,0,292010,36
292010,1,0,292011,36
292011,8,0,292011,36
292011,1,0,292012,36
292012,6,0,292012,36
292012,4,0,292012,36
292012,1,0,292011,36
292011,7,0,292011,36
292011,1,0,292012,36
292012,9,0,292012,36
292012,1,0,292013,36
292013,7,0,292013,36
292013,9,0,292013,36
292013,9,0,292013,36
292013,5,0,292013,36
292013,8,0,292013,36
292013,4,0,292013,36
292013,4,0,292013,36
292013,2,0,292012,36
292012,2,0,292011,36
292011,9,0,292011,36
292011,4,0,292011,36
292011,6,0,292011,36
292011,3,0,291411,36
291411,3,0,292011,36
292011,8,0,292011,36
292011,3,0,291411,36
291411,8,0,291411,36
291411,2,0,291412,36
291412,3,0,291312,36
291312,2,0,291311,36
291311,4,0,291411,36
291411,3,0,291412,36
291412,7,0,291412,36
291412,4,0,292012,36
292012,7,0,292012,36
292012,4,0,292012,36
292012,3,0,291412,36
291412,6,0,291412,36
291412,6,0,291412,36
291412,1,0,291413,36
291413,1,0,291414,36
291414,5,0,291414,36
291414,1,0,291314,36
291314,3,0,291214,36
291214,5,0,291214,36
291214,1,0,291220,36
291220,2,0,291320,36
291320,1,0,291320,36
291320,1,0,291320,36
291320,8,0,291320,36
291320,8,0,291320,36
291320,1,0,291320,36
291320,5,0,291320,36
291320,6,0,291320,36
291320,7,0,291320,36
291320,8,0,291320,36
291320,7,0,291320,36
291320,3,0,291220,36
291220,4,0,291120,36
291120,7,0,291120,36
291120,5,0,291120,36
291120,1,0,291120,36
291120,7,0,291120,36
291120,2,0,291114,36
291114,6,0,291114,36
291114,3,0,291014,36
291014,1,0,291020,36
291020,2,0,291014,36
291014,8,0,291014,36
291014,3,0,290414,36
290414,3,0,290314,36
290314,6,0,290314,36
290314,3,0,290320,36
290320,9,0,290320,36
290320,8,0,290320,36
290320,5,0,290320,36
290320,1,0,290320,36
290320,2,0,290314,36
290314,2,0,290214,36
290214,8,0,290214,36
290214,8,0,290214,36
290214,8,0,290214,36
290214,4,0,290314,36
290314,7,0,290314,36
290314,9,0,290314,36
290314,6,0,290314,36
290314,5,0,290314,36
290314,5,0,290314,36
290314,1,0,290214,36
290214,5,0,290214,36
290214,7,0,290214,36
290214,8,0,290214,36
290214,5,0,290214,36
290214,9,0,290214,36
290214,9,0,290214,36
290214,3,0,290220,36
290220,2,0,290214,36
290214,9,0,290214,36
290214,8,0,290214,36
290214,3,0,290114,36
290114,2,0,290113,36
290113,6,0,290113,36
290113,4,0,290213,36
290213,5,0,290213,36
290213,7,0,290213,36
290213,5,0,290213,36
290213,1,0,290214,36
290214,6,0,290214,36
290214,5,0,290214,36
290214,1,0,290220,36
290220,3,0,290120,36
290120,9,0,151111,36
151111,1,0,151110,36
151110,7,0,151110,36
151110,7,0,151110,36
151110,5,0,151110,36
151110,9,0,151110,36
151110,4,0,151210,36
151210,3,0,151310,36
151310,5,0,151310,36
151310,1,0,151311,36
151311,4,0,151411,36
151411,9,0,151411,36
151411,6,0,151411,36
151411,1,0,151412,36
151412,2,0,151411,36
151411,5,0,151411,36
151411,8,0,151411,36
151411,4,0,152011,36
152011,4,0,152011,36
152011,4,0,152011,36
152011,7,0,152011,36
152011,5,0,152011,36
152011,1,0,152012,36
152012,6,0,152012,36
152012,7,0,152012,36
152012,2,0,152011,36
152011,2,0,152010,36
152010,8,0,152010,36
152010,6,0,152010,36
152010,9,0,152010,36
152010,4,0,152010,36
152010,9,0,152010,36
152010,8,0,152010,36
152010,5,0,152010,36
152010,1,0,152011,36
152011,3,0,152010,36
152010,9,0,152010,36
152010,5,0,152010,36
152010,6,0,152010,36
152010,6,0,152010,36
152010,2,0,152004,36
152004,4,0,152004,36
152004,5,0,152004,36
152004,2,0,151404,36
151404,6,0,151404,36
151404,4,0,152004,36
152004,7,0,152004,36
152004,4,0,152004,36
152004,3,0,151404,36
151404,4,0,152004,36
152004,1,0,152003,36
152003,9,0,152003,36
152003,7,0,152003,36
152003,5,0,152003,36
152003,3,0,152002,36
152002,4,0,152002,36
152002,4,0,152002,36
152002,7,0,152002,36
152002,6,0,152002,36
152002,2,0,152001,36
152001,5,0,152001,36
152001,7,0,271112,36
271112,1,0,271113,36
271113,1,0,271114,36
271114,7,0,271114,36
271114,4,0,271120,36
271120,7,0,271120,36
271120,8,0,271120,36
271120,9,0,271120,36
271120,2,0,271114,36
271114,7,0,271114,36
271114,6,0,271114,36
271114,7,0,271114,36
271114,3,0,271014,36
271014,5,0,271014,36
271014,6,0,271014,36
271014,2,0,271114,36
271114,9,0,271114,36
271114,9,0,271114,36
271114,8,0,271114,36
271114,8,0,271114,36
271114,5,0,271114,36
271114,3,0,271014,36
271014,2,0,271013,36
271013,7,0,271013,36
271013,5,0,271013,36
271013,4,0,271113,36
271113,2,0,271112,36
271112,7,0,271112,36
271112,8,0,271112,36
271112,7,0,271112,36
271112,4,0,271111,36
271111,8,0,271111,36
271111,1,0,271112,36
271112,6,0,271112,36
271112,2,0,271111,36
271111,5,0,271111,36
271111,4,0,271211,36
271211,5,0,271211,36
271211,2,-5,271210,36
271210,9,0,271210,36
271210,3,0,271110,36
271110,1,0,271111,36
271111,4,0,271211,36
271211,3,0,271311,36
271311,8,0,271311,36
271311,2,0,271310,36
271310,4,0,271410,36
271410,1,0,271411,36
271411,6,0,271411,36
271411,3,0,271410,36
271410,2,0,271404,36
271404,6,0,271404,36
271404,5,0,271404,36
271404,7,0,271404,36
271404,3,0,271304,36
271304,1,0,271310,36
271310,2,-5,271210,36
271210,3,0,271110,36
271110,1,0,271111,36
271111,6,0,271111,36
271111,1,0,271011,36
271011,9,0,271011,36
271011,4,0,271111,36
271111,6,0,271111,36
271111,4,0,271211,36
271211,4,0,271311,36
271311,4,0,271411,36
271411,3,0,271311,36
271311,2,0,271310,36
271310,1,0,271311,36
271311,7,0,271311,36
271311,3,0,271211,36
271211,7,0,271211,36
271211,4,0,271311,36
271311,5,0,271311,36
271311,3,0,271211,36
271211,2,10,271212,36
271212,1,0,271213,36
271213,9,0,271213,36
271213,8,0,271213,36
271213,4,10,271212,36
271212,8,0,271212,36
271212,3,0,271112,36
271112,6,0,271112,36
271112,8,0,271112,36
271112,1,0,271113,36
271113,7,0,271113,36
271113,3,0,271013,36
271013,7,0,271013,36
271013,7,0,271013,36
271013,6,0,271013,36
271013,6,0,271013,36
271013,2,0,271012,36
271012,5,0,271012,36
271012,4,0,271112,36
271112,4,10,271212,36
271212,1,0,271213,36
271213,5,0,271213,36
271213,9,0,271213,36
271213,1,5,271214,36
271214,2,0,271220,36
271220,9,0,271220,36
271220,3,0,271120,36
271120,9,0,271120,36
271120,8,0,271120,36
271120,8,0,271120,36
271120,6,0,271120,36
271120,8,0,271120,36
271120,3,0,271020,36
271020,7,0,271020,36
271020,1,0,271020,36
271020,3,0,270420,36
270420,1,0,270420,36
270420,4,0,271020,36
271020,1,0,271020,36
271020,5,0,271020,36
271020,4,0,271120,36
271120,6,0,271120,36
271120,3,0,271114,36
271114,8,0,271114,36
271114,4,5,271214,36
271214,9,0,271214,36
271214,8,0,271214,36
271214,9,0,271214,36
271214,8,0,271214,36
271214,8,0,271214,36
271214,4,0,271314,36
271314,6,0,271314,36
271314,4,0,271414,36
271414,2,0,271413,36
271413,3,0,271313,36
271313,2,0,271312,36
271312,3,10,271212,36
271212,4,0,271312,36
271312,7,0,271312,36
271312,3,10,271212,36
271212,5,0,271212,36
271212,2,0,271213,36
271213,6,0,271213,36
271213,3,5,271214,36
271214,7,0,271214,36
271214,9,0,271214,36
271214,5,0,271214,36
271214,8,0,271214,36
271214,3,0,271114,36
271114,3,0,271014,36
271014,6,0,271014,36
271014,7,0,271014,36
271014,6,0,271014,36
271014,9,0,271014,36
271014,3,0,270414,36
270414,3,0,270314,36
270314,5,0,270314,36
270314,5,0,270314,36
270314,5,0,270314,36
270314,8,0,270314,36
270314,2,0,270313,36
270313,1,0,270314,36
270314,3,0,270313,36
270313,4,0,270413,36
270413,8,0,270413,36
270413,4,0,271013,36
271013,2,0,271113,36
271113,7,0,271113,36
271113,3,0,271013,36
271013,3,0,270413,36
270413,9,0,270413,36
270413,8,0,270413,36
270413,9,0,270413,36
270413,1,0,270414,36
270414,5,0,270414,36
270414,8,0,270414,36
270414,6,0,270414,36
270414,7,0,270414,36
270414,5,0,270414,36
270414,3,0,270314,36
270314,2,0,270313,36
270313,1,0,270314,36
270314,8,0,270314,36
270314,8,0,270314,36
270314,5,0,270314,36
270314,8,0,270314,36
270314,8,0,270314,36
270314,1,0,270320,36
270320,3,0,270220,36
270220,9,0,270220,36
270220,2,0,270214,36
270214,2,0,270213,36
270213,7,0,270213,36
270213,8,0,270213,36
270213,3,0,270113,36
270113,5,0,270113,36
270113,8,0,270113,36
270113,1,0,270213,36
270213,6,0,270213,36
270213,9,0,270213,36
270213,5,0,270213,36
270213,6,0,270213,36
270213,4,0,270313,36
270313,1,0,270314,36
270314,8,0,270314,36
270314,5,0,270314,36
270314,7,0,270314,36
270314,6,0,270314,36
270314,9,0,270314,36
270314,2,0,270313,36
270313,1,0,270413,36
270413,5,0,270413,36
270413,3,0,270313,36
270313,6,0,270313,36
270313,4,0,270413,36
270413,1,0,270313,36
270313,1,0,270312,36
270312,5,0,270312,36
270312,8,0,270312,36
270312,2,0,270311,36
270311,6,0,270311,36
270311,6,0,270311,36
270311,3,0,270211,36
270211,6,0,270211,36
270211,7,0,270211,36
270211,9,0,270211,36
270211,5,0,270211,36
270211,9,0,270211,36
270211,8,0,270211,36
270211,2,0,270210,36
270210,7,0,270210,36
270210,7,0,270210,36
270210,7,0,270210,36
270210,9,0,270210,36
270210,7,0,270210,36
270210,7,0,270210,36
270210,9,0,270210,36
270210,5,0,270210,36
270210,4,0,270204,36
270204,6,0,270204,36
270204,3,0,270203,36
270203,5,0,270203,36
270203,3,0,270202,36
270202,7,0,270202,36
270202,2,0,270201,36
270201,7,0,270201,36
270201,7,0,270201,36
270201,5,0,270201,36
270201,4,0,270301,36
270301,8,0,270301,36
270301,8,0,270301,36
270301,9,0,270301,36
270301,9,0,270301,36
270301,3,0,270201,36
270201,8,0,270201,36
270201,3,0,270101,36
270101,7,0,270101,36
270101,8,0,292013,36
292013,4,0,292013,36
292013,2,0,292012,36
292012,7,0,292012,36
292012,1,0,292013,36
292013,6,0,292013,36
292013,8,0,292013,36
292013,7,0,292013,36
292013,9,0,292013,36
292013,3,0,291413,36
291413,5,0,291413,36
291413,9,0,291413,36
291413,3,0,291412,36
291412,4,0,292012,36
292012,5,0,292012,36
292012,8,0,292012,36
292012,3,0,291412,36
291412,7,0,291412,36
291412,6,0,291412,36
291412,4,0,292012,36
292012,8,0,292012,36
292012,4,0,292012,36
292012,7,0,292012,36
292012,7,0,292012,36
292012,8,0,292012,36
292012,1,0,292013,36
292013,1,0,291413,36
291413,3,0,291412,36
291412,8,0,291412,36
291412,1,0,291413,36
291413,7,0,291413,36
291413,1,0,291412,36
291412,2,0,291411,36
291411,1,0,291412,36
291412,1,0,291411,36
291411,6,0,291411,36
291411,1,0,291311,36
291311,3,0,291211,36
291211,7,0,291211,36
291211,2,0,291210,36
291210,3,0,291110,36
291110,4,0,291111,36
291111,4,0,291211,36
291211,2,0,291210,36
291210,6,0,291210,36
291210,8,0,291210,36
291210,8,0,291210,36
291210,2,0,291204,36
291204,2,0,291203,36
291203,2,0,291202,36
291202,9,0,291202,36
291202,5,0,291202,36
291202,8,0,291202,36
291202,6,0,291202,36
291202,5,0,291202,36
291202,7,0,291202,36
291202,9,0,291202,36
291202,1,0,291203,36
291203,6,0,291203,36
291203,3,0,291103,36
291103,4,0,291102,36
291102,4,0,291202,36
291202,8,0,291202,36
291202,2,0,291203,36
291203,7,0,291203,36
291203,8,0,291203,36
291203,5,0,291203,36
291203,7,0,291203,36
291203,5,0,291203,36
291203,5,0,291203,36
291203,8,0,291203,36
291203,8,0,291203,36
291203,3,0,291303,36
291303,8,0,291303,36
291303,8,0,291303,36
291303,6,0,291303,36
291303,6,0,291303,36
291303,8,0,291303,36
291303,1,0,291304,36
291304,9,0,291304,36
291304,5,0,291304,36
291304,2,0,291303,36
291303,2,0,291302,36
291302,9,0,291302,36
291302,7,0,291302,36
291302,4,0,291402,36
291402,2,0,291403,36
291403,8,0,291403,36
291403,3,0,291404,36
291404,6,0,291404,36
291404,4,0,292004,36
292004,4,0,292004,36
292004,9,0,292004,36
292004,2,0,292003,36
292003,3,0,291403,36
291403,4,0,292003,36
292003,2,0,292002,36
292002,2,0,292001,36
292001,7,0,270404,36
270404,3,0,270304,36
270304,2,0,270303,36
270303,6,0,270303,36
270303,5,0,270303,36
270303,3,0,270203,36
270203,6,0,270203,36
270203,2,0,270202,36
270202,3,0,270201,36
270201,1,0,270202,36
270202,3,0,270102,36
270102,7,0,270102,36
270102,4,0,270202,36
270202,9,0,270202,36
270202,1,0,270203,36
270203,9,0,270203,36
270203,6,0,270203,36
270203,7,0,270203,36
270203,9,0,270203,36
270203,1,0,270204,36
270204,4,0,270304,36
270304,5,0,270304,36
270304,4,0,270404,36
270404,9,0,270404,36
270404,7,0,270404,36
270404,7,0,270404,36
270404,1,0,270410,36
270410,2,0,270404,36
270404,2,0,270403,36
270403,6,0,270403,36
270403,6,0,270403,36
270403,6,0,270403,36
270403,4,0,270303,36
270303,8,0,270303,36
270303,6,0,270303,36
270303,8,0,270303,36
270303,3,0,270203,36
270203,9,0,270203,36
270203,3,0,270103,36
270103,9,0,270103,36
270103,7,0,270103,36
270103,8,0,270103,36
270103,4,0,270203,36
270203,5,0,270203,36
270203,1,0,270204,36
270204,1,0,270210,36
270210,7,0,270210,36
270210,6,0,270210,36
270210,1,0,270211,36
270211,2,0,270210,36
270210,3,0,270110,36
270110,3,0,270110,36
270110,3,0,270110,36
270110,2,0,270104,36
270104,5,0,270104,36
270104,6,0,270104,36
270104,4,0,270204,36
270204,5,0,270204,36
270204,8,0,270204,36
270204,3,0,270210,36
270210,2,0,270204,36
270204,1,0,270210,36
270210,4,0,270310,36
270310,9,0,270310,36
270310,9,0,270310,36
270310,3,0,270210,36
270210,6,0,270210,36
270210,1,0,270211,36
270211,2,0,270210,36
270210,4,0,270310,36
270310,1,0,270311,36
270311,3,0,270211,36
270211,4,0,270210,36
270210,5,0,270210,36
270210,3,0,270110,36
270110,7,0,270110,36
270110,4,0,270210,36
270210,7,0,270210,36
270210,5,0,270210,36
270210,6,0,270210,36
270210,7,0,270210,36
270210,7,0,270210,36
270210,4,0,270110,36
270110,9,0,270110,36
270110,6,0,270110,36
270110,4,0,270210,36
270210,7,0,270210,36
270210,7,0,270210,36
270210,4,0,270310,36
270310,7,0,270310,36
270310,1,0,270311,36
270311,8,0,270311,36
270311,8,0,270311,36
270311,4,0,270411,36
270411,9,0,270411,36
270411,7,0,270411,36
270411,1,0,270412,36
270412,5,0,270412,36
270412,9,0,270412,36
270412,4,0,270312,36
270312,1,0,270313,36
270313,7,0,270313,36
270313,3,0,270213,36
270213,7,0,270213,36
270213,3,0,270214,36
270214,3,0,270114,36
270114,5,0,270114,36
270114,4,0,270214,36
270214,8,0,270214,36
270214,3,0,270314,36
270314,1,0,270320,36
270320,1,0,270320,36
270320,8,0,270320,36
270320,4,0,270314,36
270314,1,0,270320,36
270320,6,0,270320,36
270320,2,0,270420,36
270420,7,0,270420,36
270420,8,0,270420,36
270420,3,0,270320,36
270320,9,0,270320,36
270320,9,0,270320,36
270320,2,0,270314,36
270314,6,0,270314,36
270314,1,0,270320,36
270320,3,0,270220,36
270220,5,0,270220,36
270220,1,0,270220,36
270220,5,0,270220,36
270220,9,0,270220,36
270220,6,0,270220,36
270220,4,0,270214,36
270214,7,0,270214,36
270214,3,0,270114,36
270114,1,0,270120,36
270120,4,0,270220,36
270220,7,0,270220,36
270220,4,0,270320,36
270320,6,0,270320,36
270320,4,0,270420,36
270420,3,0,270320,36
270320,8,0,270320,36
270320,2,0,270314,36
270314,2,0,270214,36
270214,4,0,270314,36
270314,8,0,270314,36
270314,8,0,270314,36
270314,9,0,270314,36
230401,3,0,230301,37
230301,7,0,230301,37
230301,3,0,230302,37
230302,6,0,230302,37
230302,2,0,230301,37
230301,9,0,230301,37
230301,6,0,230301,37
230301,3,0,230401,37
230401,9,0,230401,37
230401,8,0,230401,37
