s,a,r,sp,episode_index
42,4,0,52,253
52,1,0,51,253
51,3,0,61,253
61,1,0,61,253
61,3,0,71,253
71,3,0,61,253
61,4,0,51,253
51,2,0,52,253
52,2,0,53,253
53,3,0,63,253
63,3,0,73,253
73,1,0,72,253
72,3,0,82,253
82,4,3,83,253
83,1,0,82,253
82,3,3,72,253
72,1,0,71,253
71,4,0,72,253
72,4,0,62,253
62,1,0,61,253
8,1,0,7,254
7,3,0,17,254
17,4,0,7,254
7,4,0,7,254
7,1,0,6,254
6,1,0,7,254
7,1,0,8,254
8,2,0,18,254
18,1,0,17,254
17,1,0,16,254
16,4,0,6,254
6,1,0,7,254
7,1,0,17,254
17,3,0,16,254
16,1,0,15,254
15,3,0,25,254
25,4,0,15,254
15,1,0,14,254
14,4,0,4,254
4,1,0,3,254
3,3,0,2,254
2,2,0,3,254
3,3,0,2,254
2,1,0,1,254
1,1,0,1,254
1,1,0,1,254
1,3,0,2,254
2,3,0,12,254
12,2,0,22,254
22,1,0,21,254
21,1,0,21,254
21,3,0,31,254
31,1,0,31,254
31,3,0,21,254
21,3,0,31,254
31,2,0,32,254
32,2,0,33,254
33,4,0,23,254
23,2,0,33,254
33,1,0,23,254
23,4,0,13,254
13,4,0,3,254
3,4,0,3,254
3,4,0,3,254
3,2,0,4,254
4,4,0,4,254
4,1,0,14,254
14,4,0,15,254
15,3,0,25,254
25,4,0,24,254
24,3,0,23,254
23,3,0,13,254
13,2,0,14,254
14,4,0,15,254
15,2,0,25,254
25,1,0,24,254
24,2,0,34,254
34,2,0,24,254
24,1,0,23,254
23,1,0,22,254
22,3,0,32,254
32,1,0,22,254
22,3,0,12,254
12,3,0,22,254
22,2,0,23,254
23,3,0,33,254
33,4,0,32,254
32,3,0,42,254
42,4,0,43,254
43,4,0,33,254
33,4,0,23,254
23,2,0,24,254
24,1,0,23,254
23,1,0,22,254
22,2,0,23,254
23,2,0,13,254
13,3,0,23,254
23,1,0,22,254
22,1,0,23,254
23,4,0,24,254
24,4,0,14,254
14,1,0,13,254
13,1,0,12,254
12,1,0,22,254
22,2,0,23,254
23,3,0,22,254
22,1,0,23,254
23,2,0,24,254
24,2,0,25,254
25,2,0,35,254
35,4,0,25,254
25,2,0,26,254
26,3,0,36,254
36,3,0,46,254
46,4,0,47,254
47,4,10,37,254
37,2,0,38,254
38,1,0,37,254
37,4,0,27,254
27,4,0,17,254
67,4,0,57,255
57,1,0,47,255
47,2,10,37,255
37,1,0,36,255
36,2,0,46,255
46,1,0,56,255
56,4,0,46,255
46,3,0,56,255
56,4,0,46,255
46,4,0,36,255
36,2,0,37,255
37,2,0,38,255
38,1,0,37,255
37,3,0,27,255
27,2,0,37,255
37,4,0,27,255
27,2,0,26,255
26,3,0,36,255
36,2,0,37,255
37,4,0,27,255
27,2,0,26,255
26,2,0,27,255
27,4,0,17,255
17,2,0,18,255
18,4,0,8,255
8,2,0,9,255
9,4,0,9,255
9,1,0,8,255
8,1,0,9,255
9,2,0,19,255
19,3,0,29,255
29,1,0,28,255
28,3,0,29,255
29,4,0,19,255
19,1,0,18,255
18,2,0,28,255
28,2,0,38,255
38,3,0,48,255
48,4,0,38,255
38,4,0,28,255
28,1,0,38,255
38,4,0,39,255
39,1,0,38,255
38,4,0,39,255
39,3,0,38,255
38,2,0,48,255
48,1,0,38,255
38,3,0,48,255
48,4,0,38,255
38,4,0,28,255
28,4,0,18,255
18,2,0,8,255
8,4,0,8,255
8,4,0,8,255
8,3,0,9,255
9,3,0,19,255
19,2,0,20,255
20,3,0,10,255
10,3,0,20,255
20,1,0,10,255
10,1,0,9,255
9,4,0,9,255
9,1,0,8,255
8,4,0,8,255
8,3,0,9,255
9,4,0,9,255
9,4,0,9,255
9,1,0,10,255
10,2,0,10,255
10,2,0,10,255
10,4,0,10,255
10,1,0,9,255
9,4,0,9,255
9,4,0,9,255
9,1,0,8,255
8,1,0,7,255
7,3,0,17,255
17,2,0,18,255
18,1,0,8,255
8,4,0,8,255
8,3,0,18,255
18,1,0,19,255
19,4,0,9,255
9,2,0,10,255
10,1,0,20,255
20,2,0,20,255
20,2,0,20,255
20,2,0,20,255
20,3,0,30,255
30,3,0,20,255
20,1,0,10,255
10,3,0,20,255
20,1,0,30,255
30,4,0,20,255
20,3,0,30,255
30,1,0,20,255
20,3,0,30,255
30,1,0,29,255
29,1,0,28,255
28,2,0,29,255
52,2,0,62,256
62,2,0,61,256
61,4,0,51,256
51,4,0,41,256
41,3,0,51,256
51,3,0,61,256
61,2,0,62,256
62,4,0,63,256
63,3,0,73,256
73,3,0,83,256
83,2,0,93,256
93,4,0,83,256
83,1,0,82,256
82,3,3,92,256
92,2,0,93,256
93,3,0,93,256
93,3,0,93,256
93,2,0,94,256
94,4,0,95,256
95,4,0,85,256
85,3,0,75,256
75,2,0,76,256
76,1,0,75,256
75,1,0,85,256
85,4,0,86,256
86,1,0,76,256
76,4,0,66,256
66,2,0,67,256
67,2,0,68,256
68,2,0,78,256
78,2,0,79,256
79,1,0,89,256
89,4,0,88,256
88,3,0,98,256
98,3,0,98,256
98,1,0,88,256
88,2,0,89,256
89,2,0,99,256
99,2,0,100,256
100,2,0,100,256
100,3,0,100,256
100,3,0,100,256
100,4,0,90,256
90,3,0,100,256
100,3,0,100,256
100,3,0,100,256
100,1,0,99,256
99,4,0,98,256
98,3,0,98,256
98,3,0,98,256
98,1,0,97,256
97,4,0,87,256
87,3,0,97,256
97,4,0,87,256
87,3,0,97,256
97,3,0,97,256
97,2,0,98,256
98,3,0,98,256
98,3,0,98,256
98,2,0,99,256
99,1,0,98,256
98,4,0,88,256
88,1,0,87,256
87,4,0,77,256
77,1,0,76,256
76,1,0,75,256
75,2,0,76,256
76,3,0,86,256
86,1,0,85,256
85,4,0,84,256
84,4,0,83,256
83,2,0,93,256
93,4,0,83,256
83,2,0,84,256
84,2,0,85,256
85,3,0,84,256
84,4,0,74,256
74,4,0,64,256
64,2,0,65,256
65,1,0,64,256
64,1,0,63,256
63,3,0,73,256
73,4,0,63,256
63,4,0,53,256
53,3,0,63,256
63,1,0,64,256
64,2,0,74,256
74,3,0,84,256
84,4,0,85,256
85,4,0,84,256
84,2,0,85,256
85,4,0,75,256
75,4,0,65,256
65,1,0,55,256
55,1,0,54,256
54,3,0,64,256
64,2,0,54,256
54,4,0,55,256
55,3,0,65,256
65,3,0,55,256
84,1,0,74,257
74,4,0,64,257
64,2,0,54,257
54,4,0,44,257
44,2,0,45,257
45,3,0,55,257
55,2,0,65,257
65,3,0,75,257
75,4,0,65,257
65,3,0,64,257
64,1,0,54,257
54,2,0,55,257
55,4,0,65,257
65,2,0,66,257
66,2,0,67,257
67,3,0,77,257
77,3,0,67,257
67,2,0,68,257
68,2,0,69,257
69,3,0,79,257
79,2,0,80,257
80,3,0,70,257
70,2,0,70,257
70,1,0,69,257
69,1,0,68,257
68,1,0,67,257
67,2,0,77,257
77,2,0,78,257
78,2,0,79,257
79,2,0,78,257
78,2,0,79,257
79,4,0,69,257
69,2,0,70,257
70,1,0,69,257
69,1,0,79,257
79,3,0,78,257
78,1,0,77,257
77,1,0,76,257
76,2,0,77,257
77,1,0,76,257
76,4,0,66,257
66,2,0,67,257
67,2,0,77,257
77,2,0,78,257
78,3,0,88,257
88,4,0,89,257
89,2,0,90,257
90,3,0,89,257
89,1,0,79,257
79,4,0,69,257
69,4,0,59,257
59,2,0,60,257
60,3,0,70,257
70,2,0,70,257
70,3,0,80,257
80,2,0,80,257
80,3,0,79,257
79,3,0,89,257
89,2,0,90,257
90,4,0,100,257
100,1,0,99,257
99,2,0,100,257
100,4,0,90,257
90,3,0,100,257
100,3,0,100,257
100,2,0,100,257
100,1,0,90,257
90,3,0,80,257
80,4,0,90,257
90,4,0,80,257
80,2,0,80,257
80,2,0,80,257
80,3,0,70,257
70,1,0,80,257
80,2,0,80,257
80,3,0,90,257
90,1,0,89,257
89,1,0,88,257
88,4,0,98,257
98,4,0,88,257
88,3,0,89,257
89,4,0,79,257
79,1,0,78,257
78,2,0,88,257
88,1,0,98,257
98,4,0,99,257
99,3,0,99,257
99,2,0,100,257
100,1,0,99,257
99,3,0,99,257
99,3,0,99,257
99,3,0,99,257
99,3,0,99,257
99,3,0,99,257
99,2,0,100,257
100,4,0,90,257
90,1,0,89,257
89,2,0,90,257
90,2,0,90,257
90,2,0,90,257
87,1,0,86,258
86,2,0,87,258
87,2,0,88,258
88,4,0,78,258
78,3,0,88,258
88,3,0,98,258
98,1,0,97,258
97,1,0,96,258
96,2,0,95,258
95,2,0,94,258
94,3,0,94,258
94,3,0,94,258
94,2,0,95,258
95,3,0,95,258
95,1,0,94,258
94,4,0,84,258
84,3,0,94,258
94,3,0,94,258
94,3,0,94,258
94,4,0,84,258
84,2,0,85,258
85,1,0,84,258
84,1,0,83,258
83,3,0,84,258
84,2,0,85,258
85,3,0,75,258
75,3,0,74,258
74,4,0,75,258
75,3,0,65,258
65,1,0,64,258
64,4,0,54,258
54,3,0,64,258
64,1,0,54,258
54,1,0,53,258
53,2,0,43,258
43,2,0,42,258
42,2,0,43,258
43,4,0,33,258
33,1,0,32,258
32,1,0,31,258
31,2,0,32,258
32,2,0,33,258
33,2,0,23,258
23,4,0,33,258
33,2,0,34,258
34,3,0,35,258
35,4,0,34,258
34,3,0,44,258
44,2,0,54,258
54,4,0,44,258
44,1,0,54,258
54,2,0,53,258
53,4,0,43,258
43,1,0,53,258
53,4,0,43,258
43,4,0,33,258
33,4,0,23,258
23,4,0,13,258
13,4,0,23,258
23,4,0,13,258
13,3,0,3,258
3,1,0,13,258
13,2,0,14,258
14,3,0,13,258
13,2,0,14,258
14,2,0,13,258
13,2,0,14,258
14,4,0,4,258
4,3,0,14,258
14,2,0,13,258
13,3,0,23,258
23,2,0,22,258
22,3,0,32,258
32,2,0,33,258
33,4,0,32,258
32,3,0,31,258
31,1,0,31,258
31,1,0,31,258
31,3,0,41,258
41,3,0,42,258
42,1,0,32,258
32,3,0,42,258
42,2,0,43,258
43,1,0,53,258
53,3,0,63,258
63,1,0,62,258
62,3,0,72,258
72,3,0,82,258
82,2,3,83,258
83,1,0,84,258
84,2,0,83,258
83,3,0,93,258
93,1,0,92,258
92,3,0,92,258
92,2,0,91,258
91,2,0,92,258
92,3,0,92,258
92,4,0,82,258
82,2,3,83,258
83,3,0,82,258
57,4,0,67,259
67,2,0,77,259
77,3,0,87,259
87,2,0,88,259
88,2,0,87,259
87,2,0,88,259
88,1,0,89,259
89,1,0,79,259
79,1,0,78,259
78,4,0,68,259
68,2,0,58,259
58,2,0,48,259
48,4,0,47,259
47,2,10,48,259
48,4,0,38,259
38,1,0,37,259
37,2,0,38,259
38,3,0,48,259
48,1,0,47,259
47,3,10,57,259
57,1,0,56,259
56,3,0,57,259
57,4,0,58,259
58,3,0,59,259
59,3,0,69,259
69,1,0,68,259
68,3,0,69,259
69,1,0,68,259
68,2,0,69,259
69,1,0,79,259
79,3,0,78,259
78,2,0,79,259
79,2,0,69,259
69,3,0,79,259
79,1,0,78,259
78,2,0,68,259
68,2,0,69,259
69,4,0,70,259
70,1,0,69,259
69,1,0,59,259
59,4,0,49,259
49,4,0,39,259
39,2,0,29,259
29,1,0,28,259
28,3,0,18,259
18,4,0,8,259
8,4,0,8,259
8,2,0,9,259
9,3,0,19,259
19,3,0,20,259
20,3,0,30,259
30,2,0,30,259
30,1,0,29,259
29,2,0,39,259
39,1,0,38,259
38,2,0,39,259
39,3,0,49,259
49,4,0,50,259
50,2,0,50,259
50,4,0,49,259
49,4,0,39,259
39,1,0,29,259
29,1,0,28,259
28,3,0,29,259
29,2,0,30,259
30,3,0,40,259
40,1,0,39,259
39,4,0,29,259
29,3,0,39,259
39,3,0,49,259
49,4,0,39,259
39,1,0,38,259
38,4,0,28,259
28,1,0,27,259
27,3,0,37,259
37,1,0,36,259
36,1,0,37,259
37,3,0,47,259
47,1,10,46,259
46,4,0,56,259
56,3,0,46,259
46,3,0,56,259
56,3,0,55,259
55,1,0,54,259
54,4,0,44,259
44,2,0,54,259
54,4,0,64,259
64,4,0,65,259
65,1,0,55,259
55,1,0,54,259
54,2,0,55,259
55,2,0,56,259
56,1,0,55,259
55,1,0,65,259
65,4,0,64,259
64,4,0,54,259
54,3,0,53,259
53,3,0,63,259
63,1,0,62,259
62,4,0,52,259
4,4,0,4,260
4,4,0,4,260
4,1,0,3,260
3,2,0,4,260
4,2,0,5,260
5,2,0,6,260
6,4,0,6,260
6,1,0,7,260
7,4,0,7,260
7,4,0,7,260
7,1,0,6,260
6,2,0,5,260
5,4,0,5,260
5,3,0,15,260
15,2,0,5,260
5,3,0,6,260
6,3,0,5,260
5,1,0,4,260
4,1,0,3,260
3,3,0,4,260
4,4,0,4,260
4,2,0,5,260
5,1,0,15,260
15,3,0,25,260
25,4,0,15,260
15,3,0,5,260
5,2,0,6,260
6,3,0,16,260
16,1,0,15,260
15,2,0,5,260
5,1,0,4,260
4,1,0,3,260
3,3,0,13,260
13,1,0,12,260
12,4,0,2,260
2,2,0,3,260
3,3,0,13,260
13,1,0,12,260
12,2,0,13,260
13,3,0,3,260
3,4,0,3,260
3,3,0,13,260
13,2,0,14,260
14,4,0,4,260
4,3,0,5,260
5,2,0,15,260
15,1,0,14,260
14,4,0,4,260
4,1,0,3,260
3,1,0,13,260
13,1,0,12,260
12,1,0,11,260
11,2,0,21,260
21,1,0,21,260
21,4,0,11,260
11,3,0,1,260
1,4,0,1,260
1,1,0,1,260
1,3,0,11,260
11,3,0,21,260
21,2,0,22,260
22,1,0,21,260
21,1,0,21,260
21,3,0,31,260
31,1,0,31,260
31,2,0,41,260
41,4,0,31,260
31,3,0,41,260
41,3,0,51,260
51,2,0,41,260
41,1,0,41,260
41,1,0,41,260
41,3,0,51,260
51,3,0,61,260
61,4,0,51,260
51,1,0,51,260
51,2,0,41,260
41,1,0,41,260
41,1,0,41,260
41,4,0,51,260
51,2,0,41,260
41,4,0,31,260
31,3,0,32,260
32,4,0,22,260
22,1,0,21,260
21,4,0,11,260
11,4,0,1,260
1,4,0,1,260
1,2,0,11,260
11,1,0,11,260
11,1,0,11,260
11,2,0,21,260
21,3,0,22,260
22,3,0,12,260
12,4,0,22,260
22,3,0,32,260
32,4,0,22,260
22,1,0,21,260
21,3,0,31,260
31,1,0,31,260
18,3,0,28,261
28,3,0,29,261
29,4,0,28,261
28,3,0,27,261
27,2,0,37,261
37,2,0,38,261
38,2,0,28,261
28,3,0,27,261
27,2,0,28,261
28,4,0,27,261
27,4,0,37,261
37,2,0,47,261
47,2,10,46,261
46,1,0,45,261
45,3,0,46,261
46,4,0,36,261
36,4,0,26,261
26,2,0,36,261
36,2,0,37,261
37,4,0,27,261
27,2,0,28,261
28,1,0,27,261
27,4,0,17,261
17,2,0,18,261
18,4,0,8,261
8,4,0,8,261
8,3,0,7,261
7,1,0,6,261
6,4,0,6,261
6,3,0,16,261
16,1,0,15,261
15,1,0,14,261
14,2,0,15,261
15,2,0,16,261
16,3,0,26,261
26,4,0,27,261
27,1,0,26,261
26,1,0,25,261
25,3,0,35,261
35,3,0,45,261
45,4,0,46,261
46,2,0,47,261
47,2,10,57,261
57,1,0,56,261
56,3,0,66,261
66,4,0,67,261
67,1,0,77,261
77,4,0,67,261
67,3,0,68,261
68,3,0,78,261
78,4,0,68,261
68,3,0,78,261
78,4,0,77,261
77,1,0,76,261
76,4,0,86,261
86,4,0,96,261
96,3,0,96,261
96,3,0,96,261
96,3,0,96,261
96,1,0,95,261
95,4,0,85,261
85,4,0,75,261
75,4,0,65,261
65,3,0,66,261
66,1,0,76,261
76,2,0,75,261
75,4,0,65,261
65,4,0,55,261
55,2,0,56,261
56,4,0,55,261
55,3,0,65,261
65,1,0,64,261
64,2,0,65,261
65,4,0,55,261
55,3,0,65,261
65,2,0,66,261
66,3,0,76,261
76,4,0,66,261
66,2,0,67,261
67,4,0,57,261
57,3,0,67,261
67,1,0,57,261
57,2,0,58,261
58,2,0,59,261
59,4,0,49,261
49,4,0,48,261
48,4,0,49,261
49,3,0,59,261
59,4,0,49,261
49,4,0,39,261
39,2,0,40,261
40,3,0,39,261
39,2,0,40,261
40,4,0,30,261
30,1,0,29,261
29,4,0,19,261
19,3,0,29,261
29,1,0,28,261
28,2,0,29,261
29,2,0,39,261
85,4,0,75,262
75,2,0,76,262
76,3,0,86,262
86,4,0,96,262
96,3,0,96,262
96,4,0,95,262
95,3,0,95,262
95,2,0,85,262
85,4,0,75,262
75,2,0,76,262
76,3,0,86,262
86,3,0,96,262
96,4,0,95,262
95,1,0,94,262
94,4,0,95,262
95,4,0,85,262
85,2,0,86,262
86,3,0,87,262
87,2,0,97,262
97,3,0,97,262
97,1,0,96,262
96,1,0,97,262
97,1,0,98,262
98,4,0,97,262
97,3,0,97,262
97,1,0,87,262
87,1,0,86,262
86,3,0,87,262
87,3,0,97,262
97,1,0,98,262
98,1,0,97,262
97,1,0,87,262
87,3,0,97,262
97,1,0,98,262
98,2,0,88,262
88,4,0,87,262
87,4,0,77,262
77,3,0,78,262
78,4,0,79,262
79,3,0,89,262
89,1,0,90,262
90,3,0,100,262
100,4,0,90,262
90,1,0,89,262
89,4,0,79,262
79,3,0,78,262
78,3,0,88,262
88,2,0,89,262
89,3,0,99,262
99,1,0,98,262
98,4,0,88,262
88,2,0,89,262
89,1,0,88,262
88,1,0,87,262
87,4,0,88,262
88,3,0,98,262
98,2,0,97,262
97,3,0,97,262
97,4,0,98,262
98,1,0,97,262
97,3,0,97,262
97,4,0,96,262
96,3,0,96,262
96,3,0,96,262
96,4,0,86,262
86,4,0,76,262
76,4,0,66,262
66,3,0,65,262
65,1,0,66,262
66,2,0,67,262
67,3,0,77,262
77,4,0,67,262
67,4,0,57,262
57,3,0,67,262
67,2,0,57,262
57,4,0,47,262
47,4,10,46,262
46,1,0,45,262
45,3,0,55,262
55,2,0,56,262
56,3,0,57,262
57,1,0,56,262
56,2,0,57,262
57,1,0,47,262
47,4,10,37,262
37,4,0,47,262
47,4,10,48,262
48,2,0,49,262
49,4,0,39,262
39,3,0,49,262
49,3,0,59,262
59,2,0,60,262
60,4,0,50,262
50,4,0,49,262
49,1,0,39,262
39,2,0,40,262
40,1,0,30,262
30,4,0,20,262
20,2,0,20,262
20,1,0,19,262
61,3,0,71,263
71,3,0,81,263
81,1,0,81,263
81,3,0,91,263
91,1,0,91,263
91,1,0,91,263
91,4,0,81,263
81,2,0,71,263
71,3,0,81,263
81,3,0,71,263
71,1,0,71,263
71,2,0,72,263
72,1,0,62,263
62,4,0,61,263
61,3,0,71,263
71,3,0,81,263
81,4,0,82,263
82,4,3,92,263
92,2,0,91,263
91,4,0,81,263
81,4,0,71,263
71,2,0,72,263
72,3,0,82,263
82,3,3,92,263
92,4,0,82,263
82,3,3,92,263
92,1,0,91,263
91,2,0,92,263
92,2,0,93,263
93,2,0,94,263
94,3,0,94,263
94,2,0,84,263
84,4,0,94,263
94,2,0,95,263
95,1,0,94,263
94,3,0,94,263
94,3,0,94,263
94,4,0,84,263
84,4,0,74,263
74,4,0,64,263
64,2,0,74,263
74,3,0,64,263
64,2,0,74,263
74,1,0,73,263
73,2,0,83,263
83,4,0,73,263
73,4,0,63,263
63,1,0,62,263
62,3,0,52,263
52,1,0,51,263
51,1,0,51,263
51,1,0,51,263
51,3,0,61,263
61,1,0,61,263
61,1,0,61,263
61,1,0,61,263
61,2,0,62,263
62,3,0,72,263
72,2,0,62,263
62,4,0,52,263
52,3,0,62,263
62,1,0,72,263
72,4,0,73,263
73,3,0,83,263
83,4,0,73,263
73,2,0,74,263
74,3,0,84,263
84,1,0,83,263
83,3,0,93,263
93,1,0,94,263
94,1,0,93,263
93,1,0,92,263
92,1,0,82,263
82,2,3,92,263
92,2,0,93,263
93,3,0,93,263
93,2,0,94,263
94,2,0,95,263
95,1,0,96,263
96,2,0,97,263
97,2,0,87,263
87,2,0,77,263
77,2,0,76,263
76,2,0,77,263
77,4,0,67,263
67,1,0,68,263
68,1,0,58,263
58,2,0,59,263
59,2,0,60,263
60,2,0,60,263
60,2,0,60,263
60,2,0,60,263
60,1,0,59,263
59,2,0,60,263
60,4,0,50,263
50,4,0,60,263
60,3,0,70,263
70,1,0,69,263
69,3,0,79,263
79,3,0,80,263
79,1,0,80,264
80,2,0,80,264
80,3,0,90,264
90,4,0,89,264
89,1,0,79,264
79,4,0,69,264
69,4,0,59,264
59,1,0,69,264
69,3,0,79,264
79,3,0,80,264
80,2,0,80,264
80,3,0,90,264
90,3,0,80,264
80,2,0,80,264
80,3,0,90,264
90,1,0,89,264
89,4,0,79,264
79,1,0,78,264
78,4,0,68,264
68,1,0,67,264
67,3,0,77,264
77,3,0,87,264
87,3,0,88,264
88,1,0,87,264
87,4,0,77,264
77,3,0,87,264
87,3,0,97,264
97,2,0,98,264
98,1,0,97,264
97,1,0,96,264
96,2,0,97,264
97,4,0,87,264
87,2,0,77,264
77,2,0,78,264
78,4,0,68,264
68,4,0,67,264
67,3,0,68,264
68,2,0,58,264
58,1,0,57,264
57,3,0,56,264
56,4,0,57,264
57,3,0,58,264
58,4,0,57,264
57,3,0,58,264
58,3,0,68,264
68,4,0,78,264
78,3,0,88,264
88,2,0,87,264
87,2,0,88,264
88,4,0,78,264
78,4,0,68,264
68,4,0,58,264
58,2,0,59,264
59,1,0,49,264
49,3,0,50,264
50,2,0,50,264
50,4,0,40,264
40,1,0,50,264
50,2,0,50,264
50,2,0,50,264
50,1,0,49,264
49,4,0,39,264
39,3,0,38,264
38,4,0,28,264
28,4,0,18,264
18,4,0,8,264
8,4,0,8,264
8,4,0,8,264
8,1,0,9,264
9,1,0,8,264
8,3,0,7,264
7,2,0,8,264
8,1,0,9,264
9,4,0,9,264
9,2,0,10,264
10,4,0,10,264
10,2,0,10,264
10,3,0,9,264
9,1,0,19,264
19,3,0,29,264
29,1,0,28,264
28,1,0,27,264
27,2,0,17,264
17,4,0,7,264
7,1,0,6,264
6,4,0,6,264
6,3,0,16,264
16,3,0,26,264
26,2,0,36,264
36,4,0,26,264
26,1,0,25,264
25,4,0,35,264
35,3,0,45,264
45,3,0,55,264
55,2,0,65,264
65,3,0,55,264
55,4,0,45,264
45,3,0,35,264
35,2,0,25,264
25,4,0,15,264
94,2,0,93,265
93,2,0,92,265
92,1,0,82,265
82,3,3,92,265
92,3,0,92,265
92,3,0,92,265
92,1,0,93,265
93,4,0,94,265
94,1,0,84,265
84,1,0,83,265
83,1,0,84,265
84,1,0,85,265
85,3,0,75,265
75,2,0,74,265
74,1,0,64,265
64,4,0,63,265
63,1,0,62,265
62,3,0,72,265
72,2,0,73,265
73,2,0,74,265
74,1,0,73,265
73,3,0,74,265
74,1,0,73,265
73,1,0,63,265
63,4,0,73,265
73,2,0,83,265
83,1,0,73,265
73,1,0,74,265
74,3,0,73,265
73,4,0,63,265
63,4,0,53,265
53,1,0,54,265
54,3,0,64,265
64,1,0,63,265
63,1,0,62,265
62,1,0,61,265
61,4,0,51,265
51,4,0,41,265
41,4,0,31,265
31,2,0,41,265
41,3,0,51,265
51,1,0,51,265
51,3,0,52,265
52,4,0,42,265
42,2,0,43,265
43,3,0,53,265
53,1,0,52,265
52,2,0,62,265
62,1,0,63,265
63,2,0,64,265
64,2,0,63,265
63,4,0,53,265
53,1,0,52,265
52,1,0,51,265
51,2,0,52,265
52,2,0,53,265
53,1,0,52,265
52,4,0,42,265
42,2,0,43,265
43,1,0,42,265
42,2,0,52,265
52,2,0,53,265
53,3,0,54,265
54,1,0,44,265
44,2,0,34,265
34,3,0,24,265
24,1,0,34,265
34,3,0,44,265
44,3,0,54,265
54,3,0,64,265
64,2,0,74,265
74,1,0,73,265
73,3,0,83,265
83,1,0,82,265
82,3,3,92,265
92,1,0,91,265
91,1,0,91,265
91,4,0,81,265
81,2,0,82,265
82,1,3,81,265
81,3,0,91,265
91,2,0,92,265
92,1,0,91,265
91,4,0,81,265
81,3,0,82,265
82,1,3,81,265
81,3,0,91,265
91,2,0,92,265
92,3,0,92,265
92,1,0,93,265
93,2,0,83,265
83,4,0,73,265
73,1,0,83,265
83,3,0,93,265
93,3,0,93,265
93,3,0,93,265
93,1,0,92,265
92,3,0,92,265
92,3,0,92,265
92,4,0,91,265
58,3,0,68,266
68,2,0,58,266
58,3,0,48,266
48,4,0,58,266
58,1,0,68,266
68,3,0,69,266
69,3,0,59,266
59,3,0,69,266
69,2,0,70,266
70,4,0,60,266
60,2,0,60,266
60,2,0,60,266
60,4,0,59,266
59,3,0,58,266
58,4,0,48,266
48,4,0,38,266
38,1,0,39,266
39,3,0,49,266
49,3,0,59,266
59,3,0,69,266
69,4,0,70,266
70,4,0,80,266
80,3,0,90,266
90,3,0,89,266
89,3,0,79,266
79,2,0,80,266
80,4,0,79,266
79,3,0,89,266
89,4,0,88,266
88,1,0,87,266
87,3,0,97,266
97,1,0,98,266
98,3,0,98,266
98,4,0,99,266
99,1,0,89,266
89,3,0,99,266
99,2,0,89,266
89,2,0,90,266
90,2,0,90,266
90,4,0,80,266
80,3,0,90,266
90,2,0,90,266
90,3,0,100,266
100,1,0,99,266
99,4,0,100,266
100,1,0,90,266
90,1,0,89,266
89,1,0,88,266
88,4,0,78,266
78,2,0,79,266
79,3,0,89,266
89,3,0,99,266
99,2,0,100,266
100,2,0,100,266
100,1,0,99,266
99,3,0,99,266
99,4,0,89,266
89,4,0,88,266
88,3,0,98,266
98,1,0,97,266
97,1,0,96,266
96,1,0,95,266
95,1,0,94,266
94,2,0,93,266
93,3,0,93,266
93,3,0,93,266
93,2,0,94,266
94,2,0,95,266
95,3,0,95,266
95,1,0,94,266
94,4,0,95,266
95,3,0,95,266
95,3,0,95,266
95,2,0,94,266
94,2,0,95,266
95,1,0,94,266
94,2,0,84,266
84,3,0,94,266
94,2,0,93,266
93,3,0,93,266
93,3,0,93,266
93,1,0,92,266
92,2,0,93,266
93,3,0,93,266
93,3,0,93,266
93,1,0,92,266
92,4,0,82,266
82,3,3,92,266
92,1,0,82,266
82,2,3,83,266
83,4,0,73,266
73,3,0,83,266
83,2,0,93,266
93,4,0,83,266
83,1,0,82,266
82,4,3,72,266
72,1,0,71,266
71,3,0,81,266
81,2,0,82,266
82,1,3,83,266
49,1,0,50,267
50,2,0,50,267
50,3,0,40,267
40,2,0,40,267
40,3,0,39,267
39,4,0,29,267
29,4,0,19,267
19,2,0,20,267
20,2,0,20,267
20,1,0,30,267
30,1,0,29,267
29,1,0,39,267
39,4,0,29,267
29,2,0,19,267
19,4,0,18,267
18,4,0,8,267
8,2,0,7,267
7,2,0,8,267
8,3,0,18,267
18,1,0,17,267
17,1,0,27,267
27,4,0,17,267
17,4,0,18,267
18,1,0,17,267
17,1,0,16,267
16,4,0,6,267
6,4,0,6,267
6,2,0,7,267
7,2,0,6,267
6,3,0,7,267
7,3,0,8,267
8,4,0,8,267
8,1,0,7,267
7,3,0,17,267
17,4,0,7,267
7,4,0,7,267
7,1,0,17,267
17,1,0,16,267
16,1,0,26,267
26,1,0,25,267
25,3,0,35,267
35,4,0,25,267
25,2,0,26,267
26,2,0,27,267
27,2,0,28,267
28,2,0,38,267
38,4,0,28,267
28,2,0,29,267
29,3,0,39,267
39,3,0,49,267
49,3,0,59,267
59,2,0,60,267
60,4,0,50,267
50,1,0,49,267
49,4,0,39,267
39,4,0,29,267
29,3,0,19,267
19,4,0,29,267
29,4,0,19,267
19,1,0,18,267
18,3,0,28,267
28,2,0,27,267
27,1,0,26,267
26,1,0,36,267
36,2,0,37,267
37,1,0,38,267
38,3,0,48,267
48,3,0,47,267
47,3,10,57,267
57,1,0,56,267
56,3,0,66,267
66,3,0,67,267
67,2,0,66,267
66,1,0,65,267
65,2,0,64,267
64,2,0,74,267
74,3,0,84,267
84,1,0,94,267
